Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
medium-plush-and-soft-daisies-at-sunset-vintage-chenille-bathrobe-upcycled-from,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw117thset-batch-07_08_fw117thset-batch-07-medium-plush-and-soft-daisies-at-sunset-vintage-ch.jpg,8,"Medium plush and soft ""Daisies at Sunset"" vintage chenille bathrobe upcycled from rare purple hand tufted chenille bedspreads",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!","<p>This royal blue is rare in chenille; especially one that has retained its rich color over time!
The chenille in this robe is so plush, I broke 3 machine needles sewing it! Absolutely
gorgeous quality, very unusual to find one this color and in such excellent vintage shape.
Those big orange flowers on the robe match the orange of the plush sleeves perfectly.
Colors in the video are not true, photograph colors are accurate
This large will fit up to a woman&#x27;s size 18, with pockets. Machine washable too!
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",FALSE,Title,Default Title,FW-119-B08,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_01_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,1,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",draft
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_02_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,2,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_03_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,3,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_04_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,4,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_05_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,5,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_06_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,6,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_07_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,7,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_08_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,8,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-uber-plush-and-heavy-midnight-blooms-chenille-bathrobe-upcycled-from-vinta,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw119thset-batch-08_09_fw119thset-batch-08-large-uber-plush-and-heavy-midnight-blooms-chenill.jpg,9,"Large Uber plush and heavy ""Midnight Blooms"" chenille bathrobe upcycled from vintage hand tufted chenille bedspreads Thio roudl hluo id poro in chanilla, doronidlya0₺hathad eotniu0d$t0 ünh ddd aur timo!",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,<p>More later</p>,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",FALSE,Title,Default Title,FW-120-B01,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_01_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,1,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,draft
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_02_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,2,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_03_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,3,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_04_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,4,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_05_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,5,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_06_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,6,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_07_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,7,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw120thset-batch-01_08_fw120thset-batch-01-large-heavy-border-flowers-vintage-chenille-bathro.jpg,8,Large heavy “Border Flowers” vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread,
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",<p>More later</p>,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",FALSE,Title,Default Title,FW-121-B09,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_01_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,1,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",draft
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_02_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,2,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_03_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,3,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_04_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,4,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_05_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,5,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_06_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,6,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_07_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,7,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
large-heavy-border-flowers-vintage-chenille-bathrobe-upcycled-from-combo-hobnail,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, flower, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw121stset-batch-09_08_fw121stset-batch-09-large-heavy-border-flowers-vintage-chenille-bathro.jpg,8,"Large heavy ""Border Flowers"" vintage chenille bathrobe upcycled from combo hobnail and chenille bedspread",
l-midlength-soft-sassy-fringed-vintage-chenille-bathrobe-upcycled-from-handtufte,"L midlength soft ""Sassy Fringed"" vintage chenille bathrobe upcycled from handtufted hobnail and regular hand tufted chenille bedspreads","<p>The vintage chenille I used to create this unusual bathrobe is a classic design, I cut it a
bit shorter (should fall just below the knees) so that I could capture and incorporate
those awesome fringes at the bottom. The hand tufting on this chenille was both
&#x27;regular&#x27; tufted chenille as well as &#x27;hobnail&#x27; tufting. Hobnail is a closed loop tuft, where
the regular tufting has loose open ends. Very sturdy backing, thick for a chenille
bedspread. Those khaki green sleeves match the hobnail tufting perfectly.
XL can fit up to a woman&#x27;s size 24, with pockets. Machine washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
11)</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hobnail, cotton, hand tufted",FALSE,Title,Default Title,FW-122-B10,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw122ndset-batch-10_01_fw122ndset-batch-10-l-midlength-soft-sassy-fringed-vintage-chenille-ba.jpg,1,"L midlength soft ""Sassy Fringed"" vintage chenille bathrobe upcycled from handtufted hobnail and regular hand tufted chenille bedspreads",draft
